Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0004296302795410156,2658355555,262.931435,728503
1.1770730018615723,9575175836,141.71558700000006,126187
2.334777593612671,9257888174,110.4049882,90931
3.5053772926330566,9471014204,77.0391726,80503
4.674400806427002,9499204764,79.2411906,140550
5.834505081176758,9442073066,97.93737200000001,98668
6.993701457977295,9303192106,79.6291652,60187
8.158729076385498,9307774088,30.366876800000004,80935
9.314873933792114,9385685632,53.550980599999995,94225
10.488563299179077,9365176868,74.9000694,106400
11.64472246170044,9289524750,71.2719826,89690
12.820438623428345,9234822529,80.059083,99723
13.988827466964722,9345564400,85.6794718,98955
15.159198760986328,9321420796,76.598769,120259
16.32131028175354,9346851360,53.855068800000005,81810
17.49395728111267,9202923454,61.394359,89149
18.65636134147644,8999180021,72.69805139999998,137278
19.81534433364868,8972348867,79.4404208,144114
20.98808765411377,8879156652,83.57182599999999,105332
22.170977354049683,8638784906,69.9193144,62841
23.33710551261902,8740276136,78.591071,77038
24.511645317077637,8771288692,33.5126168,86106
25.670727491378784,8770390153,52.303170400000006,111539
26.83333992958069,8739293973,69.38453860000001,90778
27.99285578727722,8699688525,65.8613098,75424
29.14992618560791,8685333142,63.397146799999994,77994
30.310953617095947,8745278247,68.37790180000002,85014
31.479003429412842,8608446471,68.7029616,67866
32.64254593849182,8583218407,48.391967,65909
33.80738878250122,8684121547,39.9928412,98236
34.9587345123291,8732741685,68.2206148,109541
36.13948345184326,8663337712,75.77039080000002,78372
37.344797134399414,8556351886,76.7875134,60532
38.50328326225281,8555480251,72.6246508,88067
39.66896080970764,8497708576,77.87803660000002,107805
40.83166146278381,8636804636,59.25525580000001,106261
42.007508516311646,8648840235,53.6243812,94745
43.18547606468201,8413231948,83.73959880000001,80572
44.34286880493164,8636503600,76.6931412,84606
45.506887912750244,8645192930,80.111512,104812
46.66215252876282,8622725855,82.06187080000001,105106
47.8146858215332,8543255319,86.76999500000001,105595
48.982792139053345,8646575042,56.287774399999996,108683
50.149200439453125,8635796307,56.04660099999999,134737
51.30680847167969,8538236840,73.3167136,112521
52.46665549278259,8380189019,77.25937440000001,85719
53.631179332733154,8555221457,81.61098139999999,111776
54.800832986831665,8594822647,84.75672139999999,104464
55.96338939666748,8600898311,289.63876760000005,155495
57.13506722450256,8569016722,449.5891608,120905
58.35141587257385,8520764956,429.21525140000006,148327
59.53890061378479,8869616090,489.9699766,147117
60.747456312179565,9011461437,503.6224882000001,188684
61.91140079498291,8947697647,501.21075420000005,158287
63.0925509929657,8945863910,485.87002880000006,136049
64.25386548042297,9057086100,498.0125852000001,156755
65.43329334259033,9286280442,493.9440948,220680
66.59725499153137,9291144603,471.64079820000006,198886
67.76133465766907,3422266111,506.9150294,569141
