Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0014510154724121094,5848696820,3492.662693,735467
1.1991548538208008,6524190597,905.6900034,138745
2.367610454559326,6595499739,655.5512444000001,166009
3.5674242973327637,6574256996,708.997367,217320
4.724998712539673,6725173466,679.8153856,187022
5.901036500930786,6554966306,667.0751386,142364
7.096494436264038,7868576754,631.7275068000001,185632
8.305177927017212,6587168909,3557.1713346,120688
9.47665023803711,6589841506,1127.6324462000002,168090
10.667202949523926,6591701896,639.0361094000001,143143
11.863587617874146,6541826425,658.3090098,134710
13.036777973175049,6575268391,652.21676,173691
14.217905759811401,7223179195,659.1688454,169244
15.394678354263306,7067430187,581.3117804000001,161465
16.5630362033844,6577504485,1223.640431,154156
17.742964267730713,6608341264,3203.1078118,150600
18.922762155532837,6560243653,952.0582110000001,134829
20.095073699951172,6560032514,647.3303771999999,144929
21.26984691619873,6554536815,656.463509,144993
22.435083627700806,7794414013,623.9051000000001,145486
23.596070766448975,6731531634,583.8912872,160649
24.77706813812256,6566585919,653.8001158000001,211757
25.94589066505432,6560897451,2875.783079,144635
27.128357648849487,6521276985,1759.0558648,172138
28.330678939819336,6744503028,730.9651180000001,184822
29.524182558059692,6793150055,621.2417068000001,161191
30.702064752578735,7462200777,623.0976934,186182
31.878607273101807,6565275643,598.0576030000001,142194
33.05220127105713,6649008454,641.4583292000001,177613
34.224106550216675,6521505933,670.6612822,135654
35.387572288513184,6624375155,3247.347402,192298
36.54908514022827,6523591700,1399.9906154,137777
37.725725173950195,7758370488,695.6279720000001,150574
38.891682386398315,5583892989,587.7605474000001,384778
