Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0008037090301513672,8076249630,287.87715320000007,614184
1.1935608386993408,9540673550,184.34036400000002,260372
2.377554416656494,9514133445,123.5122382,185831
3.54160213470459,9495076305,117.5143606,145265
4.708866596221924,9373673848,108.68531700000001,116705
5.87687873840332,8861739438,105.9799806,174335
7.0590667724609375,9540583708,171.0653412,205509
8.229097366333008,9556554421,170.76125300000004,149639
9.411858320236206,9452030712,141.9462746,124805
10.598833560943604,9412091298,127.12983920000002,119747
11.76240587234497,9625322066,128.3881352,160451
12.9411039352417,8124271261,100.25473380000003,318757
14.09657096862793,9634781641,111.568912,238177
15.256498336791992,9815723755,275.6402246,201146
16.436564207077026,10229524054,109.99604200000002,244394
17.61638355255127,10138308830,140.8662372,227241
18.78426218032837,10220315899,129.866633,246119
19.964046239852905,8787658377,126.7942936,369763
21.116241693496704,10355301408,123.680011,271025
22.292391777038574,10248098369,200.2997516,298697
23.44832682609558,10349110315,200.0585782,336037
24.61239719390869,10108096990,143.03679780000004,269763
25.780481338500977,8964246700,127.8323878,391749
