Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.000583648681640625,4632885337,365.55595960000005,225014
1.2183864116668701,4591185425,462.2035782,207157
2.3829457759857178,4711512856,489.17305580000004,226811
3.5437378883361816,4723517461,498.09647160000003,313921
4.7152252197265625,4910683847,491.90984960000003,359381
5.90053391456604,5284512607,472.06023020000003,334965
7.074162721633911,5250871143,447.90094700000003,268722
8.22610068321228,5477641068,411.38939139999997,304983
9.414268255233765,6868099940,472.123145,404896
10.574072122573853,9787348028,494.38449840000004,270851
11.742181062698364,9669494665,1740.4750272000003,258834
12.916783809661865,9776209536,149.5589654,246865
14.103633880615234,8059019245,703.4189214,724760
15.263848066329956,5083207305,192.2361714,366404
16.467944622039795,4880794553,2245.6598996000002,326829
17.661439657211304,5017490633,1549.0462624000004,380150
18.857719659805298,8867627216,783.9813228,467034
20.025599479675293,6084062513,768.4308814000001,710234
21.20216131210327,7413045098,1429.3403696000003,448752
22.382888793945312,8125891156,2117.9533414,341116
23.55879282951355,8239876557,4981.5728924000005,382109
24.732794523239136,8223909237,3105.2962694000003,391915
25.910694122314453,8256917775,504.95418479999995,380143
27.096111297607422,8136575847,287.0907182,336355
28.258668422698975,8146507284,270.428782,321408
29.418699741363525,8195335102,243.71096360000004,341505
30.61097264289856,8218146004,240.7329964,396218
31.78218150138855,8238937136,211.1001256,324432
32.94195795059204,8174581803,263.7807848,288131
34.10208988189697,8218446583,270.0827506,368331
35.29637432098389,8246048498,267.5032438,388832
36.482698917388916,8257910530,271.8653366,373606
37.65463852882385,8092757846,245.04266020000009,346131
38.8426833152771,8140197093,216.42691200000004,291363
40.01873278617859,8338029296,244.1933104,445376
41.18278908729553,8284961786,283.6094326,332895
42.36854648590088,7996175779,265.67871460000003,305180
43.56371259689331,8104179011,267.91219,335282
44.72556471824646,8129259771,261.1383632,330806
45.88800930976868,8319286633,239.06575419999996,382059
47.07753849029541,8088302292,251.37608340000003,353730
48.23774290084839,8186550442,239.8941324,343870
49.41358685493469,8058747741,256.93355740000004,328317
50.58147859573364,8057187700,259.45014940000004,368921
51.745564222335815,8099985605,273.7213232,360784
52.9215567111969,8222363317,255.88497740000005,350938
54.09983968734741,8245932944,230.03748040000002,350362
55.26776599884033,8219469381,210.5758356,324920
56.43976330757141,8395493730,250.2331312,380127
57.6239447593689,8192054446,271.04744420000003,354231
58.79569935798645,8153805105,235.64738340000002,336697
59.957595348358154,8245435399,248.51346,314352
61.147839307785034,8224652990,250.40090400000003,372614
62.31768584251404,8262506729,226.7344534,368012
63.499890089035034,8124623570,224.25980460000002,349530
64.66955995559692,8302980770,254.04996240000003,358087
65.8678228855133,8195854116,258.3596262,390145
67.04557943344116,8187699840,256.010807,384999
68.22382497787476,8178651118,271.4459046,342765
69.39981389045715,8165397090,253.15866940000004,295475
70.56761145591736,8222804253,222.52964760000003,343270
71.75235080718994,8230038603,222.7498494,384760
72.92215633392334,8269664040,247.412451,396648
74.11425137519836,8181321370,264.0009866,349175
75.29008030891418,8160577580,268.19530660000004,323653
76.44597554206848,8270786469,252.5714646,380753
77.63640999794006,8148299131,232.80573160000003,401125
78.79492449760437,8195165011,228.7267554,336249
79.97220253944397,8195768815,235.9409858,385389
81.1364917755127,8356579643,259.5654932,332910
82.32228469848633,8278147490,262.12402840000004,384728
83.51014447212219,8143651551,253.5571298,328393
84.67016839981079,8218377990,262.2918012,317097
85.84030532836914,8190575985,239.8207318,343101
87.01768660545349,8324114319,225.4656716,368278
88.17413640022278,8183586022,242.92452860000003,372601
89.33408403396606,8194342916,259.6388938,320592
90.52781891822815,8129895972,256.5141254,319204
91.69418239593506,8217617123,267.80733200000003,376300
92.85980439186096,8217376037,241.25728640000003,374924
94.03814435005188,8367314668,239.85218920000003,368586
95.20202231407166,9672548047,239.4222714,339581
96.35801386833191,9827331423,255.3921448,330471
97.51414346694946,9562845658,250.2226454,889471
98.67831945419312,5352874363,248.04159900000002,466803
