Time (s),Memory Throughput (MB/s)
5.888938903808594e-05,661.5281504000001
1.1845908164978027,16500.9477126
2.1877195835113525,4372.1277106
3.1907732486724854,4471.8266969999995
4.193800687789917,4386.7134584
5.196900367736816,2462.0029252
6.20005989074707,2290.6125242
7.203191041946411,2015.0876434000002
8.206048488616943,2003.3645190000004
9.208933591842651,1989.68055
10.210596084594727,1984.4691074000002
11.211965799331665,1996.076888
12.21336317062378,1996.3704904000003
13.21473217010498,5898.6399888000005
14.216262340545654,33868.7879686
15.21770691871643,49176.7347578
16.219854593276978,101809.75696840002
17.221646308898926,99560.80452759999
18.222917079925537,112518.31730360002
19.22489285469055,110398.81206380001
20.226248502731323,115266.9076286
21.228431940078735,113702.6884136
22.230143070220947,113989.90496140003
23.232266187667847,110431.2970722
24.234864711761475,136864.7091188
25.236403226852417,140510.9887818
26.2383291721344,188489.3643724
27.239879369735718,170132.88094920001
28.24133038520813,170224.0969234
29.24319624900818,189990.1444974
30.245091438293457,77682.01505480001
