Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.00010347366333007812,239712605589,98356.3950538,159417389
2.797959327697754,310565627383,95071.2043996,203274053
6.254101991653442,136916969684,70089.6457352,73043881
10.928609609603882,220740170173,92618.09343280001,124589419
13.984687566757202,4983792376,83647.82707840002,148400202
