Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0004050731658935547,551105382246,89049.9854088,113250169
2.393327236175537,450259484619,101507.472326,104539579
4.6222593784332275,732182616234,96344.23294860001,143624948
8.261918306350708,504825265381,98330.62095740001,115605462
10.03231930732727,513549249319,97590.4912502,109235755
11.881985902786255,446575824805,91479.25166640001,112049185
14.709155082702637,454185633304,87556.01056800001,107775116
16.698548316955566,428464248372,78128.16487320002,126380035
19.198915719985962,373201806484,88695.4605108,117330059
20.918144464492798,461177302476,93041.1744912,110154200
22.84964942932129,477533439831,100291.0775828,115910404
24.51021957397461,391275978204,100930.6799254,116475181
27.020975351333618,611376300356,100006.115482,146066228
29.755130290985107,437509715865,101622.71126800001,108016467
31.38150930404663,516112763157,98086.07112980001,119351355
33.29304575920105,491730462771,98044.40056060001,145503449
36.273921966552734,528286236735,81317.5782302,161377276
38.390061378479004,632533876100,84491.22094399999,133896045
41.55395460128784,484580221802,95708.6047242,109082595
43.92523264884949,509663487792,78197.3082384,115107255
46.85394477844238,503011258574,91608.32137860001,117899586
48.58354640007019,359206677673,99574.3731528,110732342
50.379319190979004,467016366239,97442.81972880001,110889330
52.52913022041321,476613112860,99739.89150580001,109804361
54.72492289543152,460984773269,99405.7405172,1784419
