Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0012309551239013672,339738279307,198351.8884204,524030295
2.7720158100128174,148447679251,172807.79804340002,56419322
8.07155728340149,302807396885,178231.5151786,666540822
11.345013618469238,299891051830,135732.3161194,516550758
13.018645286560059,167460802717,217292.1687586,208194613
16.672531366348267,296994835073,220392.20115640003,612884508
19.50791358947754,156520059952,220225.31964940004,226903034
22.81045365333557,6059843641,173158.1286214,3613972
23.984492778778076,7453361253,171550.4352796,2146366
25.1685574054718,7233083404,190495.4447136,1868091
26.332348585128784,98765428646,163416.25418820002,2165511
