Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0007927417755126953,7156305014,506.1495660000001,435106
1.1820874214172363,6657438484,571.3922136000001,1572572
2.355984926223755,8916701245,1244.7902896000003,137827
3.522273302078247,8815522785,173.7287344,123474
4.684724807739258,8967332033,120.36649820000001,130587
5.866257190704346,8824614781,99.7514154,121181
7.03666090965271,8852359941,75.183186,109569
8.239699363708496,8826676659,49.5139476,120065
9.407440662384033,8868204198,108.6014306,152205
10.5780508518219,8826848296,93.94228220000001,101509
11.745796918869019,8900815041,88.14363480000002,124277
12.916961193084717,7433980853,108.0351974,616861
