Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0003783702850341797,9018181312,71.80675839999999,195880
1.1894655227661133,9018747412,115.134084,179978
2.3463339805603027,9028424017,108.2344276,119220
3.5112006664276123,8950763172,110.61470420000002,140211
4.673780679702759,8804068768,103.01249920000002,187672
5.843454360961914,8979230741,106.87127360000001,158607
7.003592014312744,9062180267,102.6664678,149390
8.195942878723145,8845738593,44.512221000000004,106739
9.363659143447876,9060079217,91.2054884,159295
10.539037942886353,9031178035,101.18797,157515
11.724150896072388,9029724208,104.6063408,164739
12.92368483543396,8903439734,120.99564620000001,118141
14.091251850128174,8960410201,101.74371740000001,136046
15.27999210357666,9003762791,68.68199,170901
16.444206476211548,9035768683,62.013021200000004,151356
17.608055591583252,8954387235,124.44547440000001,125004
18.770182132720947,8951585333,102.92861280000002,132702
19.925910234451294,9089694554,108.11908380000001,166828
21.094407081604004,9062350921,112.28194640000001,137877
22.255569458007812,9080745307,100.54833620000001,203337
23.414355993270874,8929729207,91.05868720000001,106418
24.59124779701233,9105094165,71.7857868,168735
25.755640745162964,9000825922,113.77093,152063
26.923307180404663,9103141273,116.4343232,142705
28.102356910705566,8881039338,118.856543,124564
29.254205226898193,9181488697,94.3722,181329
30.41758918762207,9038340615,116.8852126,186340
31.602001667022705,9216037928,90.3456528,164329
32.78739523887634,8936383138,62.715569800000004,119620
33.96851181983948,9053082466,102.65598200000001,156587
35.14761543273926,9037448098,132.0896226,178080
36.30736327171326,9015317211,111.46405400000002,163144
37.46761417388916,8953857022,115.51157280000001,128134
38.65582776069641,8898398458,117.16832920000002,117140
39.822641134262085,8999331667,81.51660920000002,137346
40.984846115112305,9091227283,73.99829060000002,164801
42.1502046585083,8969654067,96.7210192,142132
43.315329790115356,8876698679,101.8485754,107439
44.48579287528992,8981994474,113.98064600000001,134195
45.6743323802948,9071429254,104.5643976,154489
46.84739422798157,9052055986,101.32428540000001,145126
48.03812575340271,8950307277,79.81790960000001,132452
49.20735001564026,9066852189,62.296137800000004,142637
50.36607646942139,9050841957,87.57740160000002,149354
51.52583289146423,9144173865,97.0355932,156890
52.69522523880005,8964768868,123.11377780000001,137502
53.86692237854004,8899975814,105.0572302,120686
55.03508496284485,9045721451,100.0659894,182622
56.18546175956726,9118241545,53.22592080000001,157784
57.35938501358032,9116620038,77.6788064,143855
58.523274183273315,7738488211,91.93949440000002,223316
