Time (s),Memory Throughput (MB/s)
7.224082946777344e-05,105201.0010038
1.1953644752502441,208936.38077000002
2.1991915702819824,212071.1735948
3.203033685684204,191227.86735780002
4.206440448760986,206481.3509018
5.210157155990601,214315.70102799998
6.212973356246948,209951.34329520003
7.216315507888794,217731.20920460002
8.218650817871094,209121.06716540002
9.22028112411499,205710.17274080002
10.222291231155396,208170.44550900004
11.22339677810669,206836.442033
12.225219249725342,189885.7478726
13.2268648147583,174507.91322640004
14.228004693984985,1356.652804
