Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.0005948543548583984,6924783759,326.6641274,425285
1.1890692710876465,7415925692,375.6747566,197683
2.3517017364501953,7496151970,400.8406766,247011
3.5238263607025146,7493363402,387.67051180000004,246210
4.699605464935303,7649409388,398.46040000000005,259927
5.900811195373535,7443883301,383.465706,262907
7.117629766464233,7457923295,319.64912720000007,325874
8.283820629119873,7466421326,342.4976854,281090
9.460715055465698,7577148201,403.46212660000003,278411
10.63265085220337,7831810091,394.91619959999997,280085
11.811413764953613,7598094120,385.4999512,310887
12.986924886703491,8290083519,396.5310128,398218
14.153160810470581,8145028650,360.4388892,377565
15.322901725769043,8205585671,328.2265116,341489
16.487051725387573,8171383735,378.1808628,321994
17.673064708709717,8169789599,388.0584864,390416
18.842931270599365,8342732609,391.8333744,416414
20.01299476623535,8203888268,393.9200486,326649
21.18695068359375,8202192753,400.50513100000006,292122
22.374765157699585,8196427336,377.26859820000004,312422
23.557013273239136,8274659587,343.4728648,374953
24.722887754440308,8212213366,374.31160260000007,364503
25.9157977104187,8069693703,408.75745560000007,319386
27.082841157913208,8211342317,392.43106500000005,356497
28.242856740951538,5008040847,380.52968200000004,8033266
29.394893169403076,6343727568,365.69227500000005,3531251
