Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.00037550926208496094,5418865964,1753.9178228,652816
1.212873935699463,5384440079,1923.7877828,276796
2.391838550567627,5502966614,2095.2620702000004,402395
3.5820579528808594,5357459093,2405.6417502000004,303206
4.745020151138306,5710705062,2110.8125116,620311
5.92276406288147,9671841527,1961.8722084,173588
7.112959146499634,9764318822,1571.2656726,300234
8.299424171447754,9748514913,1545.973923,321671
9.464661121368408,9696232549,1613.8275348,344605
10.632842779159546,9745579293,1581.887788,274978
11.816804647445679,8122943447,1603.5304792,1885655
13.000529527664185,2484345557,1609.1089248,9312402
14.191392660140991,2586015970,3882.4827938,11553902
15.415589809417725,3023501019,7742.117029399999,9769053
16.61340355873108,3702237952,9761.021504,855058
17.796380519866943,2505504552,6963.116461600001,400107
18.997397661209106,3710891825,5885.6480826,372738
20.195695161819458,7748245180,4906.599422400001,962572
