Time (s),Memory Throughput (MB/s)
8.177757263183594e-05,130922.6684038
1.2032434940338135,201121.3035442
2.2032744884490967,204417.81886240002
3.2056772708892822,202699.35352940002
4.207390069961548,204999.3403588
5.209340572357178,206994.11700760003
6.210552930831909,201284.944939
7.2123472690582275,201431.64128100002
8.214630126953125,204793.31536039998
9.21648621559143,210851.3814524
10.217691421508789,203342.3847286
11.219807147979736,201856.2952094
12.220890522003174,201970.13954
13.222389221191406,203439.9131544
14.2243971824646,191627.42876680003
15.226592302322388,203933.40635980002
16.227689027786255,208841.6730244
17.22932767868042,200604.8254652
18.23125910758972,204518.922946
19.233181953430176,204909.11004980002
20.234203338623047,208579.04567760002
21.23588252067566,181853.3314702
22.23776125907898,201922.324292
23.239804983139038,211379.77140020003
24.240938186645508,200963.4083678
25.242931365966797,172483.03184580003
26.24467635154724,189929.8616332
27.24606680870056,193021.96676620003
28.248177766799927,205705.86307700002
29.25046396255493,204142.09475140003
30.251455068588257,204583.60984620004
31.254918336868286,192779.5245844
32.256608963012695,207133.48377540003
33.25852036476135,208977.35927640004
34.26069378852844,209308.1967522
35.26242446899414,206570.79477580002
36.26388764381409,186970.11875360002
37.26590061187744,207431.14418
38.26702904701233,207419.81951600002
39.26941895484924,196259.28974340003
40.271310329437256,204818.7224538
41.2727575302124,197700.7726694
42.275193214416504,201501.12019179997
43.27670335769653,189196.7364404
44.27866864204407,202771.7055494
45.27988648414612,206188.105019
46.2813286781311,193752.8479978
47.28338837623596,192340.47365260005
48.28495264053345,206657.0195092
49.28687310218811,203528.27699100002
50.28905701637268,198764.4522214
51.290838956832886,172917.16493740003
52.29202961921692,183930.64185080002
53.29436254501343,186766.4216028
54.296305656433105,204779.0127292
55.29749298095703,203791.99486099998
56.299466371536255,203421.74126300003
57.30149841308594,201558.3412024
58.30316662788391,198767.45116020003
59.30445122718811,88041.28290620002
