Time (s),IPS,LLC Misses
5.91278076171875e-05,1771459736.0,514046.0
0.690110445022583,16584956704.0,3568780.0
1.519258975982666,41223691308.0,976640.0
2.027768611907959,468811262.0,207416.0
2.535263776779175,9121387036.0,170356.0
3.045600414276123,11305130316.0,653986.0
3.5536012649536133,8516138106.0,4168558.0
4.06548285484314,8550401704.0,4241970.0
4.578994274139404,7698449300.0,4756870.0
5.085472583770752,8628912302.0,3336440.0
5.593520164489746,8682006486.0,3220238.0
6.10146427154541,8741445880.0,3241826.0
6.613455772399902,8703757368.0,3461162.0
7.129436016082764,8534794674.0,3492280.0
7.637490272521973,8674562284.0,3264518.0
8.145511627197266,8945864190.0,2880614.0
8.65747332572937,8557146126.0,3507344.0
9.169451236724854,8608253998.0,3338878.0
9.677524089813232,8720757974.0,3241092.0
10.189461469650269,8782230148.0,3279142.0
10.705504179000854,8710345980.0,3232630.0
11.21350383758545,8593715440.0,3469136.0
11.72542142868042,8490873106.0,3449238.0
12.233354568481445,7398902546.0,2760426.0
12.739412546157837,899481652082.0,69364696.0
13.699270725250244,570596199984.0,6864374.0
14.281965970993042,83388370938.0,128076306.0
15.32095193862915,170168230046.0,304384630.0
16.433194398880005,161122265754.0,283148106.0
17.53301215171814,170656290260.0,298604336.0
18.71286129951477,207728488774.0,330518304.0
19.7457332611084,128474282048.0,211549958.0
20.33331799507141,152538954214.0,263772036.0
21.169878482818604,180015945182.0,310461550.0
21.905447006225586,179816353230.0,318287000.0
22.909016370773315,222344063240.0,391741904.0
23.68146300315857,292796973864.0,531690490.0
25.25267744064331,325342131986.0,557918470.0
26.122201919555664,146268229462.0,246836234.0
26.78383755683899,186924667438.0,312543728.0
27.625662326812744,61907990984.0,100926656.0
28.14154291152954,1043017508.0,1478694.0
